Data Start: 2025-09-30 13:22:17
Data End: 2025-09-30 14:07:35
Devicename: Multi Plankton Sampler MPS
IdentNo.: 5715

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: 3.067929E+3  Cal1: -5.655204E-2  Cal2: 5.574653E-7  Cal3: -3.003592E+0  Cal4: 1.484468E-4  Cal5: -1.375348E-9  Cal6: -2.595825E-1  Cal7: 7.258593E-2  Cal8: 1.46553E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0 to 9.9

Flow out [m/s]
Range1: 0.0 to 9.9

Flow ratio [%]
Range1: 0.00 to 200.00

Temperature [°C]
Range1: -2.000 to 32.000  Cal0: -2.43644E+0  Cal1: 5.90671E-4  Cal2: 0E+0

Conductivity [mS/cm]
Range1: 0.000 to 65.000  Cal0: -3.29545E-1  Cal1: 1.17396E-3  Cal2: 6.6904E-11

Salinity [PSU]
Range1: 0.000 to 94.000

Sound Vel. [m/s]
Range1: 1400.00 to 1600.00

Density [kg/m³]
Range1: 900.00 to 1100.00

Spec. Cond. [mS/cm]
Range1: 0.000 to 65.000

Header Comment

Ship:	James Cook
Cruise:	JC28302	
Station: YL_05		
Cast:	Event 16	
Position: 43 28.138 N 68 12.798 W		
Operator: C. Johnson


Comment No.: 2

Communication Error at 2025-09-30 14:07:35
No Data at 2025-09-30 14:07:48

Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Temperature [°C]	Conductivity [mS/cm]	Salinity [PSU]	Sound Vel. [m/s]	Density [kg/m³]	Spec. Cond. [mS/cm]	Latitude	Longitude	UTC	Comments  [Index]
13:22:17	0	0.5	0	0.0	0.0	0.00	23.928	-0.003	0.000	1493.80	997.32	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:18	0	0.5	0	0.0	0.0	0.00	23.897	-0.003	0.000	1493.72	997.33	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:19	0	0.5	0	0.0	0.0	0.00	23.870	-0.003	0.000	1493.64	997.33	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:20	0	0.5	0	0.0	0.0	0.00	23.901	-0.003	0.000	1493.73	997.32	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:21	0	0.5	0	0.0	0.0	0.00	23.916	-0.003	0.000	1493.77	997.32	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:22	0	0.5	0	0.0	0.0	0.00	24.063	-0.003	0.000	1494.17	997.28	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:23	0	0.5	0	0.0	0.0	0.00	24.078	-0.003	0.000	1494.21	997.28	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:24	0	0.5	0	0.0	0.0	0.00	23.840	-0.003	0.000	1493.56	997.34	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:25	0	0.5	0	0.0	0.0	0.00	23.915	-0.003	0.000	1493.77	997.32	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:26	0	0.5	0	0.0	0.0	0.00	24.089	-0.003	0.000	1494.25	997.28	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:27	0	0.5	0	0.0	0.0	0.00	24.252	-0.003	0.000	1494.69	997.24	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:28	0	0.5	0	0.0	0.0	0.00	24.384	-0.003	0.000	1495.05	997.20	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:29	0	0.5	0	0.0	0.0	0.00	24.354	-0.003	0.000	1494.97	997.21	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:30	0	0.5	0	0.0	0.0	0.00	24.317	-0.003	0.000	1494.87	997.22	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:31	0	0.5	0	0.0	0.0	0.00	24.190	-0.003	0.000	1494.52	997.25	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:32	0	0.5	0	0.0	0.0	0.00	24.032	-0.003	0.000	1494.09	997.29	-0.003	00°00'0.00''  	00°00'0.00''  		
13:22:33	0	0.5	0	0.0	0.0	0.00	24.111	-0.003	0.000	1494.31	997.27	-0.003	00°00'0.00''  	00°00'0.00''  		
